"","var.WHO","division","month","monthly_VOC_cases","total_monthly_VOC_cases","prop","date.smooth"
"442","BA.1","New Brunswick","2022-03",696.106967421798,6933.2569222665,0.100401149881842,2022-03-01
"443","BA.1","Newfoundland and Labrador","2020-02",0,0,0,2020-02-01
"444","BA.1","Newfoundland and Labrador","2020-03",0,0,0,2020-03-01
"445","BA.1","Newfoundland and Labrador","2020-04",0,0,0,2020-04-01
"446","BA.1","Newfoundland and Labrador","2020-05",0,0,0,2020-05-01
"447","BA.1","Newfoundland and Labrador","2020-06",0,0,0,2020-06-01
"448","BA.1","Newfoundland and Labrador","2020-07",0,0,0,2020-07-01
"449","BA.1","Newfoundland and Labrador","2020-08",0,0,0,2020-08-01
"450","BA.1","Newfoundland and Labrador","2020-09",0,0,0,2020-09-01
"451","BA.1","Newfoundland and Labrador","2020-10",0,0,0,2020-10-01
"452","BA.1","Newfoundland and Labrador","2020-11",0,0,0,2020-11-01
"453","BA.1","Newfoundland and Labrador","2020-12",0,0,0,2020-12-01
"454","BA.1","Newfoundland and Labrador","2021-01",0,0,0,2021-01-01
"455","BA.1","Newfoundland and Labrador","2021-02",0,0,0,2021-02-01
"456","BA.1","Newfoundland and Labrador","2021-03",0,0,0,2021-03-01
"457","BA.1","Newfoundland and Labrador","2021-04",0,0,0,2021-04-01
"458","BA.1","Newfoundland and Labrador","2021-05",0,0,0,2021-05-01
"459","BA.1","Newfoundland and Labrador","2021-06",0,0,0,2021-06-01
"460","BA.1","Newfoundland and Labrador","2021-07",0,0,0,2021-07-01
"461","BA.1","Newfoundland and Labrador","2021-08",0,0,0,2021-08-01
"462","BA.1","Newfoundland and Labrador","2021-09",0,0,0,2021-09-01
"463","BA.1","Newfoundland and Labrador","2021-10",0,0,0,2021-10-01
"464","BA.1","Newfoundland and Labrador","2021-11",0,67.5981267719527,0,2021-11-01
"465","BA.1","Newfoundland and Labrador","2021-12",760.721451065565,243608.491714435,0.00312272140314921,2021-12-01
"466","BA.1","Newfoundland and Labrador","2022-01",8918.83104922849,799781.377514499,0.0111515862959272,2022-01-01
"467","BA.1","Newfoundland and Labrador","2022-02",2412.32271940966,121143.688778032,0.0199129046155238,2022-02-01
"468","BA.1","Newfoundland and Labrador","2022-03",657.468011904762,6933.2569222665,0.0948281621864136,2022-03-01
"469","BA.1.1","Ontario","2020-02",0,0,0,2020-02-01
"470","BA.1.1","Ontario","2020-03",0,0,0,2020-03-01
"471","BA.1.1","Ontario","2020-04",0,0,0,2020-04-01
"472","BA.1.1","Ontario","2020-05",0,0,0,2020-05-01
"473","BA.1.1","Ontario","2020-06",0,0,0,2020-06-01
"474","BA.1.1","Ontario","2020-07",0,0,0,2020-07-01
"475","BA.1.1","Ontario","2020-08",0,0,0,2020-08-01
"476","BA.1.1","Ontario","2020-09",0,0,0,2020-09-01
"477","BA.1.1","Ontario","2020-10",0,0,0,2020-10-01
"478","BA.1.1","Ontario","2020-11",0,0,0,2020-11-01
"479","BA.1.1","Ontario","2020-12",0,0,0,2020-12-01
"480","BA.1.1","Ontario","2021-01",0,0,0,2021-01-01
"481","BA.1.1","Ontario","2021-02",0,0,0,2021-02-01
"482","BA.1.1","Ontario","2021-03",0,0,0,2021-03-01
"483","BA.1.1","Ontario","2021-04",0,0,0,2021-04-01
"484","BA.1.1","Ontario","2021-05",0,0,0,2021-05-01
"485","BA.1.1","Ontario","2021-06",0,0,0,2021-06-01
"486","BA.1.1","Ontario","2021-07",0,0,0,2021-07-01
"487","BA.1.1","Ontario","2021-08",0,0,0,2021-08-01
"488","BA.1.1","Ontario","2021-09",0,0,0,2021-09-01
"489","BA.1.1","Ontario","2021-10",0,0,0,2021-10-01
"490","BA.1.1","Ontario","2021-11",32.9857267144872,61.4741399668452,0.536578905085575,2021-11-01
"491","BA.1.1","Ontario","2021-12",94272.2684688906,162785.026658011,0.579121252146511,2021-12-01
"492","BA.1.1","Ontario","2022-01",421015.364346896,915617.534220403,0.459815751240902,2022-01-01
"493","BA.1.1","Ontario","2022-02",105707.773937069,273516.135391057,0.386477286928371,2022-02-01
"494","BA.1.1","Ontario","2022-03",22880.4486853756,56047.664455992,0.408231973757642,2022-03-01
"495","BA.1.1","Quebec","2020-02",0,0,0,2020-02-01
"496","BA.1.1","Quebec","2020-03",0,0,0,2020-03-01
"497","BA.1.1","Quebec","2020-04",0,0,0,2020-04-01
"498","BA.1.1","Quebec","2020-05",0,0,0,2020-05-01
"499","BA.1.1","Quebec","2020-06",0,0,0,2020-06-01
"500","BA.1.1","Quebec","2020-07",0,0,0,2020-07-01
"501","BA.1.1","Quebec","2020-08",0,0,0,2020-08-01
"502","BA.1.1","Quebec","2020-09",0,0,0,2020-09-01
"503","BA.1.1","Quebec","2020-10",0,0,0,2020-10-01
"504","BA.1.1","Quebec","2020-11",0,0,0,2020-11-01
"505","BA.1.1","Quebec","2020-12",0,0,0,2020-12-01
"506","BA.1.1","Quebec","2021-01",0,0,0,2021-01-01
"507","BA.1.1","Quebec","2021-02",0,0,0,2021-02-01
"508","BA.1.1","Quebec","2021-03",0,0,0,2021-03-01
"509","BA.1.1","Quebec","2021-04",0,0,0,2021-04-01
"510","BA.1.1","Quebec","2021-05",0,0,0,2021-05-01
"511","BA.1.1","Quebec","2021-06",0,0,0,2021-06-01
"512","BA.1.1","Quebec","2021-07",0,0,0,2021-07-01
"513","BA.1.1","Quebec","2021-08",0,0,0,2021-08-01
"514","BA.1.1","Quebec","2021-09",0,0,0,2021-09-01
"515","BA.1.1","Quebec","2021-10",0,0,0,2021-10-01
"516","BA.1.1","Quebec","2021-11",26.4039419917801,61.4741399668452,0.429512995318365,2021-11-01
"517","BA.1.1","Quebec","2021-12",33415.1202143652,162785.026658011,0.205271460774864,2021-12-01
"518","BA.1.1","Quebec","2022-01",191746.67612275,915617.534220403,0.209417872590232,2022-01-01
"519","BA.1.1","Quebec","2022-02",40029.8957511106,273516.135391057,0.146352959008719,2022-02-01
"520","BA.1.1","Quebec","2022-03",11643.15,56047.664455992,0.20773657766136,2022-03-01
"521","BA.1.1","Alberta","2020-02",0,0,0,2020-02-01
"522","BA.1.1","Alberta","2020-03",0,0,0,2020-03-01
"523","BA.1.1","Alberta","2020-04",0,0,0,2020-04-01
"524","BA.1.1","Alberta","2020-05",0,0,0,2020-05-01
"525","BA.1.1","Alberta","2020-06",0,0,0,2020-06-01
"526","BA.1.1","Alberta","2020-07",0,0,0,2020-07-01
"527","BA.1.1","Alberta","2020-08",0,0,0,2020-08-01
"528","BA.1.1","Alberta","2020-09",0,0,0,2020-09-01
"529","BA.1.1","Alberta","2020-10",0,0,0,2020-10-01
"530","BA.1.1","Alberta","2020-11",0,0,0,2020-11-01
"531","BA.1.1","Alberta","2020-12",0,0,0,2020-12-01
"532","BA.1.1","Alberta","2021-01",0,0,0,2021-01-01
"533","BA.1.1","Alberta","2021-02",0,0,0,2021-02-01
"534","BA.1.1","Alberta","2021-03",0,0,0,2021-03-01
"535","BA.1.1","Alberta","2021-04",0,0,0,2021-04-01
"536","BA.1.1","Alberta","2021-05",0,0,0,2021-05-01
"537","BA.1.1","Alberta","2021-06",0,0,0,2021-06-01
"538","BA.1.1","Alberta","2021-07",0,0,0,2021-07-01
"539","BA.1.1","Alberta","2021-08",0,0,0,2021-08-01
"540","BA.1.1","Alberta","2021-09",0,0,0,2021-09-01
"541","BA.1.1","Alberta","2021-10",0,0,0,2021-10-01
"542","BA.1.1","Alberta","2021-11",1.05231527093596,61.4741399668452,0.0171180153395152,2021-11-01
"543","BA.1.1","Alberta","2021-12",8766.38579288115,162785.026658011,0.0538525316047533,2021-12-01
"544","BA.1.1","Alberta","2022-01",133080.605028533,915617.534220403,0.145345190600619,2022-01-01
"545","BA.1.1","Alberta","2022-02",50241.0409421218,273516.135391057,0.183685839485448,2022-02-01
"546","BA.1.1","Alberta","2022-03",4483.49227815236,56047.664455992,0.0799942749027973,2022-03-01
"547","BA.1.1","British Columbia","2020-02",0,0,0,2020-02-01
"548","BA.1.1","British Columbia","2020-03",0,0,0,2020-03-01
"549","BA.1.1","British Columbia","2020-04",0,0,0,2020-04-01
"550","BA.1.1","British Columbia","2020-05",0,0,0,2020-05-01
"551","BA.1.1","British Columbia","2020-06",0,0,0,2020-06-01
"552","BA.1.1","British Columbia","2020-07",0,0,0,2020-07-01
"553","BA.1.1","British Columbia","2020-08",0,0,0,2020-08-01
"554","BA.1.1","British Columbia","2020-09",0,0,0,2020-09-01
"555","BA.1.1","British Columbia","2020-10",0,0,0,2020-10-01
"556","BA.1.1","British Columbia","2020-11",0,0,0,2020-11-01
"557","BA.1.1","British Columbia","2020-12",0,0,0,2020-12-01
"558","BA.1.1","British Columbia","2021-01",0,0,0,2021-01-01
"559","BA.1.1","British Columbia","2021-02",0,0,0,2021-02-01
"560","BA.1.1","British Columbia","2021-03",0,0,0,2021-03-01
"561","BA.1.1","British Columbia","2021-04",0,0,0,2021-04-01
"562","BA.1.1","British Columbia","2021-05",0,0,0,2021-05-01
"563","BA.1.1","British Columbia","2021-06",0,0,0,2021-06-01
"564","BA.1.1","British Columbia","2021-07",0,0,0,2021-07-01
"565","BA.1.1","British Columbia","2021-08",0,0,0,2021-08-01
"566","BA.1.1","British Columbia","2021-09",0,0,0,2021-09-01
"567","BA.1.1","British Columbia","2021-10",0,0,0,2021-10-01
"568","BA.1.1","British Columbia","2021-11",1.03215598964201,61.4741399668452,0.0167900842565456,2021-11-01
"569","BA.1.1","British Columbia","2021-12",9129.78852464501,162785.026658011,0.0560849404400408,2021-12-01
"570","BA.1.1","British Columbia","2022-01",67098.6047063934,915617.534220403,0.073282350106504,2022-01-01
"571","BA.1.1","British Columbia","2022-02",25898.2368299959,273516.135391057,0.0946863218616633,2022-02-01
"572","BA.1.1","British Columbia","2022-03",2792.46,56047.664455992,0.0498229502889029,2022-03-01
"573","BA.1.1","Manitoba","2020-02",0,0,0,2020-02-01
"574","BA.1.1","Manitoba","2020-03",0,0,0,2020-03-01
"575","BA.1.1","Manitoba","2020-04",0,0,0,2020-04-01
"576","BA.1.1","Manitoba","2020-05",0,0,0,2020-05-01
"577","BA.1.1","Manitoba","2020-06",0,0,0,2020-06-01
"578","BA.1.1","Manitoba","2020-07",0,0,0,2020-07-01
"579","BA.1.1","Manitoba","2020-08",0,0,0,2020-08-01
"580","BA.1.1","Manitoba","2020-09",0,0,0,2020-09-01
"581","BA.1.1","Manitoba","2020-10",0,0,0,2020-10-01
"582","BA.1.1","Manitoba","2020-11",0,0,0,2020-11-01
"583","BA.1.1","Manitoba","2020-12",0,0,0,2020-12-01
"584","BA.1.1","Manitoba","2021-01",0,0,0,2021-01-01
"585","BA.1.1","Manitoba","2021-02",0,0,0,2021-02-01
"586","BA.1.1","Manitoba","2021-03",0,0,0,2021-03-01
"587","BA.1.1","Manitoba","2021-04",0,0,0,2021-04-01
"588","BA.1.1","Manitoba","2021-05",0,0,0,2021-05-01
"589","BA.1.1","Manitoba","2021-06",0,0,0,2021-06-01
"590","BA.1.1","Manitoba","2021-07",0,0,0,2021-07-01
"591","BA.1.1","Manitoba","2021-08",0,0,0,2021-08-01
"592","BA.1.1","Manitoba","2021-09",0,0,0,2021-09-01
"593","BA.1.1","Manitoba","2021-10",0,0,0,2021-10-01
"594","BA.1.1","Manitoba","2021-11",0,61.4741399668452,0,2021-11-01
"595","BA.1.1","Manitoba","2021-12",0,162785.026658011,0,2021-12-01
"596","BA.1.1","Manitoba","2022-01",0,915617.534220403,0,2022-01-01
"597","BA.1.1","Manitoba","2022-02",5427.2195885457,273516.135391057,0.0198424110547854,2022-02-01
"598","BA.1.1","Manitoba","2022-03",747.902227564103,56047.664455992,0.0133440391285412,2022-03-01
"599","BA.1.1","Saskatchewan","2020-02",0,0,0,2020-02-01
"600","BA.1.1","Saskatchewan","2020-03",0,0,0,2020-03-01
"601","BA.1.1","Saskatchewan","2020-04",0,0,0,2020-04-01
"602","BA.1.1","Saskatchewan","2020-05",0,0,0,2020-05-01
"603","BA.1.1","Saskatchewan","2020-06",0,0,0,2020-06-01
"604","BA.1.1","Saskatchewan","2020-07",0,0,0,2020-07-01
"605","BA.1.1","Saskatchewan","2020-08",0,0,0,2020-08-01
"606","BA.1.1","Saskatchewan","2020-09",0,0,0,2020-09-01
"607","BA.1.1","Saskatchewan","2020-10",0,0,0,2020-10-01
"608","BA.1.1","Saskatchewan","2020-11",0,0,0,2020-11-01
"609","BA.1.1","Saskatchewan","2020-12",0,0,0,2020-12-01
"610","BA.1.1","Saskatchewan","2021-01",0,0,0,2021-01-01
"611","BA.1.1","Saskatchewan","2021-02",0,0,0,2021-02-01
"612","BA.1.1","Saskatchewan","2021-03",0,0,0,2021-03-01
"613","BA.1.1","Saskatchewan","2021-04",0,0,0,2021-04-01
"614","BA.1.1","Saskatchewan","2021-05",0,0,0,2021-05-01
"615","BA.1.1","Saskatchewan","2021-06",0,0,0,2021-06-01
"616","BA.1.1","Saskatchewan","2021-07",0,0,0,2021-07-01
"617","BA.1.1","Saskatchewan","2021-08",0,0,0,2021-08-01
"618","BA.1.1","Saskatchewan","2021-09",0,0,0,2021-09-01
"619","BA.1.1","Saskatchewan","2021-10",0,0,0,2021-10-01
"620","BA.1.1","Saskatchewan","2021-11",0,61.4741399668452,0,2021-11-01
"621","BA.1.1","Saskatchewan","2021-12",1170.93518853501,162785.026658011,0.00719313816862886,2021-12-01
"622","BA.1.1","Saskatchewan","2022-01",36703.6425247436,915617.534220403,0.0400862162999037,2022-01-01
"623","BA.1.1","Saskatchewan","2022-02",16890.7963792933,273516.135391057,0.06175429597652,2022-02-01
"624","BA.1.1","Saskatchewan","2022-03",1057.25009090909,56047.664455992,0.0188634102985546,2022-03-01
"625","BA.1.1","Nova Scotia","2020-02",0,0,0,2020-02-01
"626","BA.1.1","Nova Scotia","2020-03",0,0,0,2020-03-01
"627","BA.1.1","Nova Scotia","2020-04",0,0,0,2020-04-01
"628","BA.1.1","Nova Scotia","2020-05",0,0,0,2020-05-01
"629","BA.1.1","Nova Scotia","2020-06",0,0,0,2020-06-01
"630","BA.1.1","Nova Scotia","2020-07",0,0,0,2020-07-01
"631","BA.1.1","Nova Scotia","2020-08",0,0,0,2020-08-01
"632","BA.1.1","Nova Scotia","2020-09",0,0,0,2020-09-01
"633","BA.1.1","Nova Scotia","2020-10",0,0,0,2020-10-01
"634","BA.1.1","Nova Scotia","2020-11",0,0,0,2020-11-01
"635","BA.1.1","Nova Scotia","2020-12",0,0,0,2020-12-01
"636","BA.1.1","Nova Scotia","2021-01",0,0,0,2021-01-01
"637","BA.1.1","Nova Scotia","2021-02",0,0,0,2021-02-01
"638","BA.1.1","Nova Scotia","2021-03",0,0,0,2021-03-01
"639","BA.1.1","Nova Scotia","2021-04",0,0,0,2021-04-01
"640","BA.1.1","Nova Scotia","2021-05",0,0,0,2021-05-01
"641","BA.1.1","Nova Scotia","2021-06",0,0,0,2021-06-01
"642","BA.1.1","Nova Scotia","2021-07",0,0,0,2021-07-01
"643","BA.1.1","Nova Scotia","2021-08",0,0,0,2021-08-01
"644","BA.1.1","Nova Scotia","2021-09",0,0,0,2021-09-01
"645","BA.1.1","Nova Scotia","2021-10",0,0,0,2021-10-01
"646","BA.1.1","Nova Scotia","2021-11",0,61.4741399668452,0,2021-11-01
"647","BA.1.1","Nova Scotia","2021-12",12272.5288686901,162785.026658011,0.0753910179618237,2021-12-01
"648","BA.1.1","Nova Scotia","2022-01",33234.5146269017,915617.534220403,0.0362973767810149,2022-01-01
"649","BA.1.1","Nova Scotia","2022-02",8188.99,273516.135391057,0.0299396962021705,2022-02-01
"650","BA.1.1","Nova Scotia","2022-03",2663.44,56047.664455992,0.0475209810409014,2022-03-01
"651","BA.1.1","New Brunswick","2020-02",0,0,0,2020-02-01
"652","BA.1.1","New Brunswick","2020-03",0,0,0,2020-03-01
"653","BA.1.1","New Brunswick","2020-04",0,0,0,2020-04-01
"654","BA.1.1","New Brunswick","2020-05",0,0,0,2020-05-01
"655","BA.1.1","New Brunswick","2020-06",0,0,0,2020-06-01
"656","BA.1.1","New Brunswick","2020-07",0,0,0,2020-07-01
"657","BA.1.1","New Brunswick","2020-08",0,0,0,2020-08-01
"658","BA.1.1","New Brunswick","2020-09",0,0,0,2020-09-01
"659","BA.1.1","New Brunswick","2020-10",0,0,0,2020-10-01
"660","BA.1.1","New Brunswick","2020-11",0,0,0,2020-11-01
"661","BA.1.1","New Brunswick","2020-12",0,0,0,2020-12-01
"662","BA.1.1","New Brunswick","2021-01",0,0,0,2021-01-01
"663","BA.1.1","New Brunswick","2021-02",0,0,0,2021-02-01
"664","BA.1.1","New Brunswick","2021-03",0,0,0,2021-03-01
"665","BA.1.1","New Brunswick","2021-04",0,0,0,2021-04-01
"666","BA.1.1","New Brunswick","2021-05",0,0,0,2021-05-01
"667","BA.1.1","New Brunswick","2021-06",0,0,0,2021-06-01
"668","BA.1.1","New Brunswick","2021-07",0,0,0,2021-07-01
"669","BA.1.1","New Brunswick","2021-08",0,0,0,2021-08-01
"670","BA.1.1","New Brunswick","2021-09",0,0,0,2021-09-01
"671","BA.1.1","New Brunswick","2021-10",0,0,0,2021-10-01
"672","BA.1.1","New Brunswick","2021-11",0,61.4741399668452,0,2021-11-01
"673","BA.1.1","New Brunswick","2021-12",2817.86361126065,162785.026658011,0.0173103366391344,2021-12-01
"674","BA.1.1","New Brunswick","2022-01",19257.9263168983,915617.534220403,0.0210327190089205,2022-01-01
