"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"614",2019-09-06,"2019","Sep","Sep 2019",3174,1941.45870275304,2041.53333333333,2133.82060768134,2221.84839709797
"615",2019-09-07,"2019","Sep","Sep 2019",2721,1941.45870275304,2041.53333333333,2114.30670737725,2204.4969302883
"616",2019-09-08,"2019","Sep","Sep 2019",2631,1941.45870275304,2041.53333333333,2094.31755826681,2186.49463844586
"617",2019-09-09,"2019","Sep","Sep 2019",2161,1941.45870275304,2041.53333333333,2073.85759076369,2167.83292441142
"618",2019-09-10,"2019","Sep","Sep 2019",1968,1941.45870275304,2041.53333333333,2052.93123528318,2148.50319102717
"619",2019-09-11,"2019","Sep","Sep 2019",2196,1941.45870275304,2041.53333333333,2031.54292224058,2128.49684113529
"620",2019-09-12,"2019","Sep","Sep 2019",2625,1941.45870275304,2041.53333333333,2009.69708204933,2107.80527757623
"621",2019-09-13,"2019","Sep","Sep 2019",2525,1941.45870275304,2041.53333333333,1987.39814512837,2086.4199031956
"622",2019-09-14,"2019","Sep","Sep 2019",2765,1941.45870275304,2041.53333333333,1964.65054189117,2064.33212083391
"623",2019-09-15,"2019","Sep","Sep 2019",2065,1941.45870275304,2041.53333333333,1941.45870275304,2041.53333333333
"624",2019-09-16,"2019","Sep","Sep 2019",2009,1941.45870275304,2041.53333333333,1917.82961939094,2018.02212558757
"625",2019-09-17,"2019","Sep","Sep 2019",2033,1941.45870275304,2041.53333333333,1893.78052852864,1993.82581069629
"626",2019-09-18,"2019","Sep","Sep 2019",1560,1941.45870275304,2041.53333333333,1869.33122814952,1968.97888380859
"627",2019-09-19,"2019","Sep","Sep 2019",1902,1941.45870275304,2041.53333333333,1844.50151624308,1943.51584007979
"628",2019-09-20,"2019","Sep","Sep 2019",2159,1941.45870275304,2041.53333333333,1819.31119079276,1917.47117465903
"629",2019-09-21,"2019","Sep","Sep 2019",1700,1941.45870275304,2041.53333333333,1793.78004978398,1890.87938269748
"630",2019-09-22,"2019","Sep","Sep 2019",1358,1941.45870275304,2041.53333333333,1767.92789120219,1863.77495934635
"631",2019-09-23,"2019","Sep","Sep 2019",1373,1941.45870275304,2041.53333333333,1741.77451303283,1836.1923997568
"632",2019-09-24,"2019","Sep","Sep 2019",1754,1941.45870275304,2041.53333333333,1715.33971325914,1808.16619907767
"633",2019-09-25,"2019","Sep","Sep 2019",1553,1941.45870275304,2041.53333333333,1688.64328987094,1779.73085246481
"634",2019-09-26,"2019","Sep","Sep 2019",1715,1941.45870275304,2041.53333333333,1661.70504085148,1750.92085506708
"635",2019-09-27,"2019","Sep","Sep 2019",1365,1941.45870275304,2041.53333333333,1634.54476418622,1721.77070203567
