"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"72",2018-03-13,"2018","Mar","Mar 2018",205,155.091854132694,147.677419354839,155.337170944497,146.170572950632
"73",2018-03-14,"2018","Mar","Mar 2018",165,155.091854132694,147.677419354839,155.170397101587,146.93451891588
"74",2018-03-15,"2018","Mar","Mar 2018",162,155.091854132694,147.677419354839,155.091854132694,147.677419354839
"75",2018-03-16,"2018","Mar","Mar 2018",109,155.091854132694,147.677419354839,155.106255697608,148.398573294764
"76",2018-03-17,"2018","Mar","Mar 2018",148,155.091854132694,147.677419354839,155.21563057563,149.103250163071
"77",2018-03-18,"2018","Mar","Mar 2018",124,155.091854132694,147.677419354839,155.421336325939,149.798211987227
"78",2018-03-19,"2018","Mar","Mar 2018",77,155.091854132694,147.677419354839,155.724730507739,150.49022079476
"79",2018-03-20,"2018","Mar","Mar 2018",158,155.091854132694,147.677419354839,156.127170680157,151.186038613026
"80",2018-03-21,"2018","Mar","Mar 2018",154,155.091854132694,147.677419354839,156.63001440239,151.892427469551
"81",2018-03-22,"2018","Mar","Mar 2018",174,155.091854132694,147.677419354839,157.234619233615,152.616149391805
"82",2018-03-23,"2018","Mar","Mar 2018",107,155.091854132694,147.677419354839,157.942342733008,153.363966407258
"83",2018-03-24,"2018","Mar","Mar 2018",128,155.091854132694,147.677419354839,158.754542459746,154.142640543379
"84",2018-03-25,"2018","Mar","Mar 2018",162,155.091854132694,147.677419354839,159.672575973085,154.958933827708
