"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"1598",2022-05-17,"2022","May","May 2022",26,30.6572035203683,31,32.7736317624964,32.6699924934215
"1599",2022-05-18,"2022","May","May 2022",32,30.6572035203683,31,33.9214728478011,33.5836161228919
"1600",2022-05-19,"2022","May","May 2022",31,30.6572035203683,31,35.1218429819197,34.5441767142603
"1601",2022-05-20,"2022","May","May 2022",55,30.6572035203683,31,36.3693254693219,35.5475632975546
"1602",2022-05-21,"2022","May","May 2022",30,30.6572035203683,31,37.6585036145857,36.5896649028902
"1603",2022-05-22,"2022","May","May 2022",25,30.6572035203683,31,38.9839607219665,37.6663705601217
"1604",2022-05-23,"2022","May","May 2022",24,30.6572035203683,31,40.340280096039,38.7735692993615
"1605",2022-05-24,"2022","May","May 2022",26,30.6572035203683,31,41.7220450412728,39.9071501506374
"1606",2022-05-25,"2022","May","May 2022",52,30.6572035203683,31,43.1238388621375,41.0630021439769
"1607",2022-05-26,"2022","May","May 2022",34,30.6572035203683,31,44.5402448631027,42.2370143094078
"1608",2022-05-27,"2022","May","May 2022",39,30.6572035203683,31,45.9658463487564,43.4250756770567
"1609",2022-05-28,"2022","May","May 2022",32,30.6572035203683,31,47.3952266233312,44.6230752767539
"1610",2022-05-29,"2022","May","May 2022",33,30.6572035203683,31,48.8229689914147,45.826902138625
"1611",2022-05-30,"2022","May","May 2022",10,30.6572035203683,31,50.2436567574764,47.0324452926977
"1612",2022-05-31,"2022","May","May 2022",21,30.6572035203683,31,51.6518732259859,48.2355937689996
"1613",2022-06-01,"2022","Jun","Jun 2022",43,67.5952115867935,63.2,53.0422017014127,49.4322365975585
"1614",2022-06-02,"2022","Jun","Jun 2022",57,67.5952115867935,63.2,54.4092254883388,50.6182628084998
"1615",2022-06-03,"2022","Jun","Jun 2022",63,67.5952115867935,63.2,55.7475278910064,51.789561431654
"1616",2022-06-04,"2022","Jun","Jun 2022",67,67.5952115867935,63.2,57.0516922139996,52.9420214971476
"1617",2022-06-05,"2022","Jun","Jun 2022",58,67.5952115867935,63.2,58.316301761788,54.0715320350085
"1618",2022-06-06,"2022","Jun","Jun 2022",36,67.5952115867935,63.2,59.535939838841,55.1739820752642
"1619",2022-06-07,"2022","Jun","Jun 2022",56,67.5952115867935,63.2,60.7051897497231,56.2452606480298
"1620",2022-06-08,"2022","Jun","Jun 2022",51,67.5952115867935,63.2,61.8186347987093,57.2812567831549
"1621",2022-06-09,"2022","Jun","Jun 2022",45,67.5952115867935,63.2,62.8708582903685,58.2778595107575
"1622",2022-06-10,"2022","Jun","Jun 2022",78,67.5952115867935,63.2,63.8564435291701,59.2309578608651
"1623",2022-06-11,"2022","Jun","Jun 2022",40,67.5952115867935,63.2,64.7699738195838,60.1364408635054
"1624",2022-06-12,"2022","Jun","Jun 2022",66,67.5952115867935,63.2,65.6060324660791,60.9901975487061
"1625",2022-06-13,"2022","Jun","Jun 2022",49,67.5952115867935,63.2,66.3592027731844,61.7881169465586
"1626",2022-06-14,"2022","Jun","Jun 2022",57,67.5952115867935,63.2,67.024068045244,62.5260880869578
"1627",2022-06-15,"2022","Jun","Jun 2022",73,67.5952115867935,63.2,67.5952115867935,63.2
"1628",2022-06-16,"2022","Jun","Jun 2022",66,67.5952115867935,63.2,68.0687622286971,63.8067017855171
"1629",2022-06-17,"2022","Jun","Jun 2022",88,67.5952115867935,63.2,68.4470309073989,64.3468828225582
"1630",2022-06-18,"2022","Jun","Jun 2022",72,67.5952115867935,63.2,68.7338740857374,64.8221925599764
"1631",2022-06-19,"2022","Jun","Jun 2022",56,67.5952115867935,63.2,68.9331482265645,65.2342804466569
"1632",2022-06-20,"2022","Jun","Jun 2022",70,67.5952115867935,63.2,69.048709792686,65.5847959313845
"1633",2022-06-21,"2022","Jun","Jun 2022",49,67.5952115867935,63.2,69.0844152469607,65.8753884630495
"1634",2022-06-22,"2022","Jun","Jun 2022",74,67.5952115867935,63.2,69.0441210522274,66.1077074905051
"1635",2022-06-23,"2022","Jun","Jun 2022",61,67.5952115867935,63.2,68.9316836713247,66.2834024626046
"1636",2022-06-24,"2022","Jun","Jun 2022",101,67.5952115867935,63.2,68.7509595670737,66.4041228282091
"1637",2022-06-25,"2022","Jun","Jun 2022",79,67.5952115867935,63.2,68.5058052023432,66.471518036152
"1638",2022-06-26,"2022","Jun","Jun 2022",91,67.5952115867935,63.2,68.2000770399598,66.4872375352988
"1639",2022-06-27,"2022","Jun","Jun 2022",65,67.5952115867935,63.2,67.8376315427622,66.452930774503
"1640",2022-06-28,"2022","Jun","Jun 2022",72,67.5952115867935,63.2,67.4223251735892,66.3702472026178
"1641",2022-06-29,"2022","Jun","Jun 2022",56,67.5952115867935,63.2,66.9580143952793,66.2408362684965
"1642",2022-06-30,"2022","Jun","Jun 2022",57,67.5952115867935,63.2,66.4485556706273,66.066347420976
"1643",2022-07-01,"2022","Jul","Jul 2022",41,56.011315975923,59.1612903225806,65.8978054625567,65.8484301089389
